Time Stamp (ms),qw,qx,qy,qz
76534,0.719971,0.564209,0.196838,-0.352966
76575,0.729004,0.550842,0.18988,-0.359253
76616,0.731506,0.506226,0.177734,-0.420837
76656,0.721069,0.497925,0.200684,-0.437988
76697,0.712891,0.501465,0.188904,-0.452332
76738,0.683228,0.545715,0.191528,-0.44574
76777,0.685669,0.540771,0.163147,-0.459106
76819,0.669434,0.56427,0.162781,-0.454956
76859,0.654663,0.581604,0.18573,-0.445679
76899,0.667908,0.563477,0.151611,-0.461914
76941,0.674805,0.556396,0.159119,-0.457947
76981,0.67865,0.542542,0.167908,-0.465759
77023,0.644836,0.571411,0.16925,-0.478577
77064,0.643738,0.592896,0.1745,-0.451172
77104,0.63916,0.597961,0.180176,-0.448792
77145,0.622803,0.612122,0.1922,-0.447815
77183,0.626831,0.61322,0.204102,-0.435181
77225,0.651184,0.598816,0.192322,-0.424683
77265,0.684204,0.575439,0.173279,-0.413147
77307,0.703064,0.539307,0.169067,-0.431519
77348,0.720215,0.511597,0.175293,-0.43457
77387,0.72699,0.49646,0.180481,-0.438721
77427,0.748047,0.470276,0.134277,-0.448608
77468,0.782288,0.403503,0.0510254,-0.471802
77509,0.766968,0.384155,0.0529175,-0.51123
77549,0.795105,0.337097,0.00769043,-0.504028
77591,0.778625,0.370178,0.0155029,-0.506409
77629,0.722534,0.456787,0.102051,-0.508789
77674,0.706604,0.485168,0.119934,-0.500916
77713,0.694946,0.474609,0.0962524,-0.531555
77754,0.687927,0.459595,0.0880737,-0.554749
77792,0.639465,0.485718,0.0913696,-0.588928
77834,0.575806,0.505859,0.0827026,-0.636963
77875,0.516174,0.526001,0.0761719,-0.671631
77914,0.50415,0.528564,0.0400391,-0.681824
77956,0.522034,0.461304,0.000793457,-0.717407
77994,0.505432,0.459778,0.0274048,-0.729675
78037,0.540955,0.470764,-0.0162964,-0.696716
78077,0.588501,0.452271,-0.0322876,-0.669434
78118,0.616821,0.403748,-0.00537109,-0.675659
78158,0.624451,0.3974,0.0223389,-0.671997
78198,0.629089,0.406982,0.0541382,-0.660034
78240,0.621155,0.436096,0.0493164,-0.649231
78279,0.581665,0.44104,0.00817871,-0.683411
78321,0.583069,0.4599,0.00219727,-0.669739
78362,0.595703,0.45697,0.0426636,-0.65918
78402,0.602966,0.451904,0.0773315,-0.652832
78442,0.482239,0.487549,0.0870972,-0.722595
78482,0.370483,0.498718,0.0407715,-0.782532
78524,0.384827,0.46875,-0.0122681,-0.795044
78563,0.251892,0.410461,-0.0689697,-0.873657
78606,0.241699,0.403809,-0.105591,-0.875977
78645,0.277405,0.34967,-0.0953979,-0.889771
78686,0.287354,0.260315,-0.0842896,-0.917908
78726,0.316589,0.189514,-0.0997314,-0.924072
78766,0.370239,0.119141,-0.0849609,-0.917358
78809,0.346375,0.0292969,-0.0847778,-0.933777
78849,0.314575,-0.0128174,-0.090271,-0.944824
78889,0.313965,0.0176392,-0.114563,-0.942322
78929,0.279663,0.0617676,-0.13208,-0.948975
78972,0.192932,0.0719604,-0.110352,-0.972351
79011,0.209595,0.0350342,-0.0766602,-0.974182
79053,0.21283,0.0145264,-0.0597534,-0.975159
79092,0.234863,0.0375977,-0.0410767,-0.970459
79133,0.269165,-0.020813,-0.045166,-0.961792
79173,0.278748,-0.00140381,-0.0543213,-0.958801
79212,0.289612,0.0717163,-0.0142212,-0.954346
79255,0.29895,-0.00341797,0.0218506,-0.953979
79293,0.319458,-0.0328369,0.0286255,-0.946594
79334,0.333496,-0.0394287,0.031189,-0.941406
79375,0.376709,-0.0305176,0.0320435,-0.925293
79416,0.423279,-0.0202637,0.0499878,-0.904358
79458,0.348999,-0.0429077,0.0413818,-0.935242
79497,0.358765,-0.0921631,0.0119019,-0.928772
79539,0.299927,-0.119629,-0.0289917,-0.945984
79578,0.172302,-0.110413,-0.10498,-0.973206
79619,0.120789,-0.0961914,-0.153198,-0.976074
79660,0.0856323,-0.132813,-0.197754,-0.967407
79700,0.0211792,-0.127991,-0.248718,-0.959839
79742,0.0667725,-0.0701294,-0.269897,-0.958008
79781,0.0791626,-0.17041,-0.221985,-0.956787
79823,0.072876,-0.194885,-0.21106,-0.955078
79862,0.0245972,-0.189941,-0.207642,-0.95929
79903,0.0166016,-0.221558,-0.190125,-0.956299
79943,0.0305176,-0.264526,-0.141174,-0.953491
79983,0.0227051,-0.265808,-0.142761,-0.953125
80026,-0.010376,-0.257324,-0.155029,-0.953735
80067,-0.0690308,-0.28241,-0.141113,-0.94635
80107,-0.072876,-0.259155,-0.16626,-0.948608
80147,-0.0529785,-0.266235,-0.154602,-0.949951
80189,-0.0429688,-0.258667,-0.162231,-0.951294
80227,-0.0685425,-0.234436,-0.172119,-0.954346
80271,-0.0980835,-0.20929,-0.216797,-0.948425
80310,-0.0817261,-0.227844,-0.240845,-0.93988
80351,-0.0484009,-0.272522,-0.226685,-0.933777
80391,-0.0397949,-0.293884,-0.206543,-0.932434
80430,-0.0330811,-0.33252,-0.160767,-0.928711
80473,-0.0366821,-0.361084,-0.155151,-0.918823
80511,-0.00280762,-0.342651,-0.158752,-0.925964
80553,0.0103149,-0.401062,-0.0681763,-0.913452
80593,0.0370483,-0.413574,-0.0319824,-0.90918
80635,0.0949707,-0.391907,0.0145874,-0.914978
80676,0.10376,-0.45575,0.0865479,-0.879761
80715,0.113464,-0.426575,0.0933838,-0.892456
80756,0.236511,-0.355835,0.139832,-0.89325
80797,0.262512,-0.334534,0.17041,-0.888855
80836,0.311462,-0.302124,0.204346,-0.877441
80878,0.362976,-0.30957,0.247559,-0.843323
80920,0.359863,-0.268433,0.23761,-0.861389
80957,0.48877,-0.197937,0.291321,-0.798157
80999,0.552429,-0.139404,0.316406,-0.758484
81039,0.631592,-0.0404053,0.29895,-0.714233
81079,0.72821,0.0253906,0.271362,-0.628845
81120,0.758606,0.0822144,0.230164,-0.603943
81160,0.837463,0.196533,0.172852,-0.479736
81202,0.8797,0.231262,0.0949097,-0.404541
81243,0.900452,0.228088,0.0606079,-0.365417
81283,0.922974,0.15094,-0.0167236,-0.353699
81324,0.925964,0.142395,0.0130005,-0.349426
81365,0.962097,0.124512,-0.0067749,-0.242554
81406,0.963745,0.113525,-0.0425415,-0.237671
81446,0.939758,0.18512,0.0333862,-0.285461
81486,0.908142,0.232666,0.0618286,-0.342468
81527,0.899536,0.207581,0.0452271,-0.381775
81568,0.898987,0.153809,0.0244141,-0.409302
81607,0.898499,0.115479,0.015564,-0.423157
81648,0.899414,0.174316,0.0419922,-0.398621
81690,0.902893,0.229614,0.0667725,-0.357178
81728,0.909424,0.223389,0.062561,-0.345154
81772,0.916504,0.150208,0.0213623,-0.370178
81810,0.927673,0.115479,-0.0147705,-0.354736
81852,0.917908,0.121338,-0.0224609,-0.377197
81893,0.931702,0.0713501,-0.0869141,-0.345398
81932,0.938782,0.0617676,-0.0783081,-0.329773
81973,0.952637,0.102417,-0.0289307,-0.28479
82014,0.974548,0.104553,-0.0755005,-0.183289
82056,0.977722,0.0820923,-0.102905,-0.163635
82096,0.978149,0.00665283,-0.151672,-0.142212
82136,0.97998,-0.00952148,-0.152527,-0.127625
82176,0.965698,-0.0748901,-0.210632,-0.132019
82219,0.954773,-0.128845,-0.20282,-0.174988
82260,0.946899,-0.0945435,-0.156189,-0.264771
82297,0.934998,-0.0324097,-0.0849609,-0.342834
82339,0.935059,-0.0193481,-0.0552368,-0.34967
82379,0.94751,0.0232544,-0.0205078,-0.318176
82420,0.972473,-0.0327759,-0.0662842,-0.220886
82461,0.983398,-0.0231323,-0.0458374,-0.174072
82502,0.996765,-0.00946045,-0.0591431,-0.0531006
82542,0.992676,-0.0133057,-0.120239,0.0022583
82582,0.99707,0.03479,-0.0626221,-0.0269775
82622,0.992859,0.097229,-0.00189209,-0.0693359
82663,0.987427,0.155212,0.00250244,-0.0305786
82706,0.987732,0.149536,-0.0113525,-0.0432739
82744,0.988586,0.11731,-0.072937,-0.0599976
82786,0.987732,0.116028,-0.0895386,-0.0543213
82825,0.986328,0.0501709,-0.140625,-0.069519
82868,0.989746,0.0352783,-0.124695,-0.0598755
82907,0.991455,0.103271,-0.0286255,-0.0745239
82946,0.984497,0.155334,0.0395508,-0.0708008
82989,0.980591,0.181152,0.0599976,-0.0454102
83027,0.977905,0.203003,0.0372314,-0.0326538
83069,0.988464,0.151367,-0.00531006,-0.00396729
83111,0.987061,0.159973,0.00317383,0.0117798
83150,0.991272,0.121765,-0.0498657,0.00634766
83194,0.993591,0.0963135,-0.0578003,-0.0141602
83231,0.990967,0.123474,0.0169678,-0.0488892
83272,0.987183,0.153076,0.0430908,-0.0120239
83314,0.981079,0.174316,0.081604,0.0198364
83354,0.983215,0.171753,0.0611572,0.00701904
83393,0.986084,0.163696,0.0278931,-0.00921631
83434,0.973816,0.19928,0.0883179,-0.0645752
83474,0.950378,0.239014,0.170593,-0.102783
83516,0.912354,0.289185,0.276367,-0.086853
83558,0.949219,0.242249,0.193848,-0.0525513
83598,0.949463,0.254089,0.179382,-0.0419922
83639,0.944885,0.279724,0.160095,-0.0571899
83679,0.978149,0.192078,0.0669556,-0.0425415
83719,0.972107,0.217163,0.0797729,-0.038147
83759,0.959167,0.251953,0.128296,-0.00146484
83800,0.933594,0.290039,0.209351,-0.0216675
83841,0.907104,0.32666,0.262695,-0.0375977
83879,0.927124,0.30365,0.215942,-0.0393677
83922,0.911438,0.332031,0.236572,-0.055481
83961,0.926758,0.30658,0.205444,-0.0700684
84003,0.94397,0.25293,0.189148,-0.0957031
84043,0.947388,0.25415,0.170837,-0.0928955
84083,0.974731,0.166809,0.0319214,-0.144958
84125,0.976563,0.15033,-0.0271606,-0.151733
84164,0.977539,0.110657,-0.0901489,-0.154968
84206,0.976563,0.0413818,-0.136292,-0.161255
84246,0.977295,0.0546875,-0.102661,-0.177002
84288,0.970093,-0.00549316,-0.15509,-0.186646
84328,0.962524,-0.0300293,-0.167542,-0.21106
84369,0.964966,-0.0108643,-0.118164,-0.233948
84408,0.959778,-0.0645752,-0.161499,-0.220276
84451,0.942322,-0.0454712,-0.161255,-0.289795
84490,0.927185,-0.0435181,-0.130188,-0.348572
84529,0.933838,-0.0318604,-0.147827,-0.324097
84573,0.950928,-0.0341187,-0.146484,-0.270325
84612,0.952698,-0.109192,-0.193909,-0.207092
84652,0.964966,-0.173767,-0.181824,-0.0747681
84694,0.950806,-0.221863,-0.206909,-0.0621948
84733,0.961365,-0.199768,-0.187134,-0.0285034
84775,0.949341,-0.184021,-0.252625,0.0325928
84815,0.924683,-0.209656,-0.315735,0.0362549
84854,0.95929,-0.193665,-0.204956,0.0161743
84895,0.984741,-0.130981,-0.111755,-0.0257568
84938,0.995483,-0.0756226,-0.055542,-0.0139771
84976,0.997986,-0.0539551,-0.0202026,0.0258789
85017,0.970093,-0.0469971,0.00213623,0.238098
85058,0.944275,-0.0350952,0.00872803,0.327148
85100,0.926636,-0.00964355,-0.000976563,0.375793
85140,0.898987,-0.00933838,-0.0597534,0.433716
85180,0.905823,-0.031189,-0.0654907,0.417419
85222,0.912476,-0.0584106,-0.110352,0.389648
85261,0.911682,-0.0766602,-0.127197,0.383179
85301,0.94751,-0.062561,-0.0423584,0.310608
85343,0.965637,-0.0183105,0.0405884,0.255981
85382,0.970154,-0.0233154,0.0380249,0.238281
85422,0.973999,-0.0314941,0.0554199,0.217407
85463,0.965332,-0.0473633,-0.00488281,0.256653
85505,0.969116,-0.0476074,0.00256348,0.241821
85544,0.966736,-0.0668945,-0.0748901,0.235168
85587,0.969238,-0.0747681,-0.0845337,0.218567
85625,0.973572,-0.0484619,-0.0301514,0.221069
85666,0.9729,-0.0101318,0.0400391,0.227478
85709,0.96991,-0.0201416,0.0925293,0.224365
85748,0.964539,-0.0102539,0.0675049,0.255005
85790,0.957336,0.000427246,-0.0230713,0.288025
85829,0.949646,-0.0313721,-0.0263062,0.310669
85871,0.918518,-0.0917969,-0.124451,0.363953
85910,0.914856,-0.116943,-0.102051,0.372742
85951,0.900146,-0.120056,-0.149719,0.390991
85990,0.89801,-0.149231,-0.177551,0.373779
86032,0.910156,-0.134338,-0.0925903,0.380737
86072,0.920898,-0.0762939,0.00469971,0.382263
86112,0.906189,-0.0444946,-0.0202026,0.420044
86155,0.888062,-0.0602417,-0.0255737,0.455017
86195,0.85498,-0.0796509,-0.0947876,0.503723
86237,0.865295,-0.0714111,-0.104919,0.484924
86275,0.875183,-0.10083,-0.185913,0.43512
86316,0.880127,-0.17749,-0.198669,0.392944
86357,0.88147,-0.227722,-0.150757,0.385254
86396,0.912048,-0.194275,-0.107666,0.344788
86438,0.914551,-0.198792,-0.0997314,0.33783
86478,0.899353,-0.187256,-0.115295,0.377869
86519,0.847839,-0.185913,-0.164978,0.468384
86559,0.839233,-0.184448,-0.142822,0.491211
86601,0.78009,-0.180176,-0.115906,0.58783
86643,0.75177,-0.178589,-0.131104,0.621094
86683,0.733521,-0.207397,-0.0409546,0.645996
86724,0.66626,-0.197754,0.0348511,0.718201
86763,0.654114,-0.167358,0.0615234,0.735107
86805,0.651062,-0.158752,0.123291,0.731934
86846,0.672058,-0.157349,0.172668,0.702698
86884,0.675903,-0.156921,0.178955,0.697449
86926,0.683716,-0.156067,0.135742,0.699829
86966,0.695251,-0.153931,0.0180664,0.701843
87006,0.725891,-0.184937,0.0236206,0.662048
87047,0.77771,-0.13501,-0.0292969,0.613281
87088,0.807861,-0.122437,-0.0662231,0.572754
87128,0.829285,-0.114929,-0.020874,0.546509
87169,0.832275,-0.112305,0.0650635,0.53894
87209,0.824097,-0.0758057,0.0671387,0.557312
87251,0.821167,-0.0768433,0.0257568,0.564941
87292,0.799683,-0.0811768,-0.0732422,0.590393
87331,0.789978,-0.0994263,-0.0870972,0.598755
87372,0.811035,-0.111328,-0.0623169,0.570923
87411,0.821594,-0.125671,-0.0324097,0.555115
87454,0.812134,-0.125854,-0.0338135,0.568787
87493,0.800781,-0.0942383,-0.0927734,0.584106
87534,0.779358,-0.0905762,-0.122253,0.607849
87576,0.782288,-0.0877686,-0.122803,0.60437
87615,0.744568,-0.0778809,-0.166016,0.641907
87656,0.734924,-0.0844116,-0.195801,0.643738
87696,0.744141,-0.112122,-0.1828,0.632629
87738,0.754578,-0.146667,-0.0964355,0.632263
87777,0.772583,-0.156921,-0.0535278,0.612915
87817,0.774719,-0.133545,-0.0159912,0.617859
87859,0.772766,-0.121155,-0.0547485,0.620544
87900,0.775452,-0.12207,-0.0883789,0.613159
87939,0.758301,-0.125305,-0.108093,0.630554
87980,0.743835,-0.116333,-0.0957031,0.651123
88021,0.696106,-0.117065,-0.150757,0.692078
88061,0.672241,-0.115723,-0.138245,0.718079
88103,0.606323,-0.0952148,-0.116577,0.780884
88143,0.55249,-0.0504761,-0.132019,0.821472
88184,0.596436,-0.0611572,-0.136292,0.788635
88225,0.586365,-0.0834351,-0.185974,0.783997
88263,0.575134,-0.0714111,-0.21228,0.786804
88305,0.67627,-0.132751,-0.0800781,0.720154
88345,0.703369,-0.139771,0.00561523,0.69696
88386,0.702332,-0.132385,0.0335693,0.698669
88428,0.71283,-0.150024,0.0645752,0.682007
88467,0.711365,-0.172974,0.186096,0.655273
88507,0.684509,-0.197754,0.335815,0.616089
88548,0.660217,-0.206421,0.41217,0.592957
88590,0.618713,-0.180176,0.479431,0.595703
88629,0.604675,-0.213562,0.524841,0.559753
88670,0.586121,-0.220703,0.519348,0.581421
88710,0.5802,-0.230225,0.489746,0.608704
88752,0.582886,-0.226746,0.471924,0.621338
88791,0.619263,-0.212219,0.429504,0.62207
88832,0.610779,-0.140015,0.338989,0.701721
88874,0.595764,-0.141357,0.327454,0.719666
88912,0.60022,-0.111206,0.25885,0.748596
88956,0.601379,-0.100525,0.215637,0.762756
88994,0.617676,-0.0993652,0.178589,0.759399
89036,0.617126,-0.0841675,0.106934,0.774963
89076,0.616028,-0.106445,0.128418,0.769897
89116,0.559082,-0.109741,0.181152,0.801636
89156,0.557251,-0.0968018,0.184204,0.803833
89199,0.484619,-0.106934,0.215149,0.841064
89240,0.370605,-0.134888,0.274353,0.877014
89280,0.296204,-0.159241,0.263916,0.903992
89320,0.220886,-0.246033,0.346252,0.87793
89359,0.185303,-0.342041,0.420349,0.819702
89404,0.181458,-0.36792,0.423645,0.807617
89442,0.161621,-0.395386,0.468384,0.773376
89481,0.123535,-0.364441,0.442078,0.810242
89523,0.0378418,-0.425842,0.480774,0.765564
89562,0.0108032,-0.401306,0.436584,0.805115
89604,-0.00994873,-0.38623,0.467651,0.795044
89644,-0.0234375,-0.397095,0.455566,0.796387
89685,-0.0840454,-0.396423,0.432556,0.80542
89727,-0.09552,-0.412231,0.447693,0.78772
89765,-0.0248413,-0.415405,0.403931,0.814636
89806,-0.0388184,-0.404419,0.403503,0.819824
89847,-0.197083,-0.42627,0.443237,0.76355
89889,-0.360535,-0.433838,0.437378,0.700378
89930,-0.367554,-0.487488,0.400696,0.683105
89970,-0.355591,-0.485046,0.397522,0.693054
90009,-0.305725,-0.509521,0.387939,0.70459
90052,-0.215515,-0.486084,0.339783,0.775757
90090,-0.226135,-0.44873,0.337219,0.796143
90132,-0.29126,-0.437561,0.351257,0.77478
90172,-0.340637,-0.468262,0.35791,0.732483
90211,-0.309082,-0.557129,0.361572,0.680725
90254,-0.180542,-0.579224,0.322266,0.726685
90293,-0.0421143,-0.621277,0.285095,0.728638
90334,-0.0237427,-0.594543,0.305908,0.743225
90375,-0.0192871,-0.557068,0.300903,0.773804
90414,-0.0187378,-0.566406,0.332581,0.753784
90457,0.0241089,-0.600891,0.337402,0.724243
90496,0.0422974,-0.574646,0.329956,0.747742
90539,0.0338135,-0.557434,0.329407,0.761353
90578,0.00360107,-0.522827,0.367004,0.769348
90620,-0.0286255,-0.505493,0.384521,0.771851
90658,-0.00152588,-0.498474,0.374329,0.781921
90699,0.222656,-0.549622,0.331116,0.733948
90740,0.289856,-0.508301,0.398621,0.706177
90780,0.338989,-0.450867,0.406067,0.718994
90821,0.339478,-0.438904,0.440552,0.705688
90861,0.311279,-0.396118,0.43335,0.747253
90902,0.305481,-0.389709,0.41864,0.761292
90944,0.40094,-0.421326,0.433472,0.688354
90983,0.521423,-0.400391,0.4599,0.596924
91024,0.535522,-0.328979,0.470337,0.619446
91064,0.544312,-0.315002,0.442688,0.63916
91106,0.531433,-0.290894,0.445313,0.659302
91146,0.489746,-0.256104,0.423035,0.718079
91187,0.450623,-0.272949,0.462036,0.71344
91228,0.326721,-0.272217,0.477783,0.768677
91266,0.298828,-0.32135,0.483154,0.757629
91308,0.239868,-0.325684,0.50946,0.75946
91349,0.227905,-0.369385,0.516968,0.737793
91391,0.278748,-0.404114,0.503418,0.710999
91428,0.263733,-0.359741,0.467163,0.763428
91473,0.25,-0.334473,0.474121,0.775146
91510,0.324646,-0.340332,0.413147,0.779785
91553,0.306702,-0.327942,0.401001,0.798523
91593,0.233704,-0.284546,0.397644,0.840393
91633,0.261475,-0.354004,0.395508,0.806152
91674,0.222839,-0.345886,0.428589,0.804382
91714,0.103394,-0.324646,0.504028,0.79364
91755,0.0549316,-0.376465,0.508667,0.7724
91794,0.015625,-0.375488,0.455444,0.807068
91837,0.0232544,-0.409302,0.41626,0.811584
91876,-0.0499268,-0.389587,0.416382,0.819946
91917,-0.0617676,-0.453735,0.450439,0.766418
91958,-0.0615845,-0.404053,0.42041,0.810059
91997,-0.0582886,-0.378967,0.415283,0.824951
92038,-0.107361,-0.357361,0.392212,0.840759
92079,-0.0958252,-0.348511,0.349609,0.86438
92121,-0.0842285,-0.391113,0.328491,0.855591
92160,-0.108215,-0.379517,0.34137,0.853088
92201,-0.0877686,-0.347534,0.312744,0.879639
92244,-0.0761108,-0.338684,0.292725,0.89093
92283,-0.053894,-0.283569,0.273865,0.917419
92324,-0.0608521,-0.268311,0.260803,0.925354
92364,-0.0494995,-0.296448,0.25824,0.918152
92405,-0.0430908,-0.266296,0.233704,0.934143
92445,-0.00842285,-0.299927,0.25415,0.919434
92486,-0.0178223,-0.312073,0.249451,0.916565
92524,-0.00427246,-0.203125,0.14093,0.968933
92566,-0.0357056,-0.169373,0.128052,0.976563
92607,0.00872803,-0.119019,0.106018,0.987183
92649,0.0224609,-0.169067,0.155884,0.972961
92687,0.0390625,-0.179565,0.1828,0.96582
92728,0.0278931,-0.202881,0.215759,0.954712
92770,0.0281982,-0.195801,0.237854,0.950928
92809,0.0718384,-0.194946,0.247192,0.946411
92851,0.0817261,-0.201111,0.277344,0.935913
92892,0.195251,-0.153809,0.297852,0.921692
92932,0.305481,-0.134949,0.38324,0.861145
92972,0.348022,-0.155151,0.465149,0.799011
93012,0.353271,-0.186523,0.485779,0.777466
93054,0.388062,-0.217896,0.466919,0.76416
93094,0.385681,-0.229126,0.48877,0.74823
93134,0.375977,-0.225647,0.466736,0.768005
93176,0.397644,-0.258545,0.478455,0.738953
93215,0.453674,-0.262329,0.406555,0.748352
93257,0.462219,-0.240051,0.419556,0.743408
93297,0.609192,-0.124207,0.288208,0.728271
93339,0.650818,-0.0534668,0.264404,0.709717
93378,0.651733,-0.0669556,0.277222,0.702759
93420,0.625793,-0.0563965,0.236389,0.74115
93459,0.614807,-0.0343018,0.186951,0.765442
93500,0.590576,-0.0296631,0.0907593,0.801331
93541,0.599426,-0.0145874,0.103149,0.79364
93581,0.636658,-0.00561523,0.181702,0.74939
93623,0.688416,-0.00872803,0.232117,0.687073
93661,0.706909,-0.024292,0.252747,0.660095
93703,0.688843,-0.0183105,0.184143,0.700867
93744,0.680664,0.0174561,0.0905762,0.726807
93785,0.675903,0.0130615,0.125366,0.726135
93824,0.720337,-0.0170898,0.14447,0.678223
93865,0.715393,-0.022583,0.1828,0.674011
93906,0.681396,-0.00799561,0.148376,0.716675
93946,0.65918,0.0139771,0.0825806,0.747314
93988,0.62561,0.0106812,0.104431,0.77301
94029,0.562439,0.0158081,0.0402832,0.825684
94070,0.559509,0.0446167,0.00262451,0.827637
94109,0.567139,0.0233765,0.0528564,0.821594
94148,0.590942,0.0134277,-0.010498,0.806519
94191,0.623413,0.022522,-0.0366821,0.780701
94233,0.724609,0.0100708,0.0444946,0.687622
94271,0.789978,-0.0045166,0.179077,0.586426
94312,0.802673,0.026001,0.242126,0.544434
94353,0.850769,0.0801392,0.286987,0.432861
94394,0.860168,0.169922,0.381104,0.293213
94432,0.848511,0.210449,0.397644,0.278564
94475,0.881714,0.18927,0.336365,0.271301
94514,0.884521,0.179199,0.341736,0.262207
94556,0.890076,0.160217,0.308472,0.2948
94595,0.909851,0.127136,0.194641,0.343628
94637,0.912231,0.131897,0.167603,0.349854
94678,0.915649,0.102905,0.0839233,0.379333
94719,0.918396,0.0736694,0.0257568,0.387817
94759,0.911987,0.06427,0.0634766,0.400208
94797,0.901123,0.0401611,0.0319214,0.430542
94840,0.885132,0.0322266,-0.0477905,0.461731
94880,0.871948,0.0241699,-0.0427246,0.487061
94922,0.848999,-0.00848389,-0.154785,0.505188
94961,0.85498,0.0148926,-0.136719,0.500122
95002,0.873718,0.0223999,-0.0735474,0.480286
95043,0.875061,-0.00854492,-0.0770874,0.477722
95082,0.861328,-0.0181274,-0.0695801,0.502991
95124,0.846558,-0.0331421,-0.129211,0.51532
95164,0.853394,-0.0217896,-0.135315,0.50293
95205,0.836731,-0.0455322,-0.223938,0.49762
95247,0.834351,-0.0246582,-0.263,0.483887
95287,0.874939,0.0032959,-0.165039,0.455261
95326,0.891113,-0.00146484,-0.092041,0.444336
95368,0.891968,0.0140381,-0.0614624,0.447632
95407,0.879761,0.0462036,-0.0302124,0.472229
95448,0.876465,0.0667114,0.0379028,0.475342
